packet_count,byte_count,avg_packet_size,tcp_count,udp_count,icmp_count,arp_count,unique_dst_ports,packets_per_second,in_out_ratio,fluctuation,syn_only_count,http_count,label
10,600,60.0,0,0,10,0,0,17.330323678390023,1.0,0.016470788304139446,0,0,0
10,420,42.0,0,0,10,0,0,17.31527787066417,0.0,0.017160919865451867,0,0,0
8,480,60.0,0,0,8,0,0,15.5701914068536,1.0,0.02513023205102166,0,0,0
8,336,42.0,0,0,8,0,0,15.595962225108089,0.0,0.02486125067236907,0,0,0
10,600,60.0,0,0,10,0,0,18.792080299181926,1.0,0.012785144795121611,0,0,0
10,420,42.0,0,0,10,0,0,18.745434092496694,0.0,0.013370082928823513,0,0,0
10,600,60.0,0,0,10,0,0,19.02472036504495,1.0,0.005996126735265667,0,0,0
10,420,42.0,0,0,10,0,0,18.98889859241522,0.0,0.006228436886014911,0,0,0
10,600,60.0,0,0,10,0,0,17.497110099072188,1.0,0.015164288333536722,0,0,0
10,420,42.0,0,0,10,0,0,17.486423364237396,0.0,0.015448079896121918,0,0,0
4,240,60.0,0,0,3,1,0,0.41457923220776327,1.0,5.476443084181481,0,0,0
4,168,42.0,0,0,3,1,0,0.41459958923611806,0.0,5.475962584982669,0,0,0
36,2160,60.0,0,0,36,0,0,70.53155668825036,1.0,0.0060379642836107215,0,0,3
36,1512,42.0,0,0,36,0,0,70.16487159398551,0.0,0.006358244536452127,0,0,3
33,1980,60.0,0,0,33,0,0,65.36268983755194,1.0,0.010269931767783756,0,0,3
33,1386,42.0,0,0,33,0,0,65.32298890879976,0.0,0.010352238293763725,0,0,3
32,1920,60.0,0,0,32,0,0,57.97311301276968,1.0,0.011375954159918355,0,0,3
32,1344,42.0,0,0,32,0,0,57.98643763176995,0.0,0.011321106318014515,0,0,3
35,2100,60.0,0,0,35,0,0,68.32869122268725,1.0,0.00718129430198078,0,0,3
35,1470,42.0,0,0,35,0,0,68.1766268506994,0.0,0.0072623514372527785,0,0,3
30,1800,60.0,0,0,30,0,0,59.33779631379695,1.0,0.012861020147562031,0,0,3
30,1260,42.0,0,0,30,0,0,59.25123395807415,0.0,0.012978371629145427,0,0,3
35,2100,60.0,0,0,35,0,0,67.62588125168142,1.0,0.009065261119615186,0,0,3
35,1470,42.0,0,0,35,0,0,67.46579274028954,0.0,0.009242009651534707,0,0,3
37,2220,60.0,0,0,37,0,0,72.23228010565634,1.0,0.00523265985437161,0,0,3
37,1554,42.0,0,0,37,0,0,72.11007585092997,0.0,0.005290775128719866,0,0,3
34,2040,60.0,0,0,34,0,0,67.12829171736762,1.0,0.008695001093262211,0,0,3
34,1428,42.0,0,0,34,0,0,67.17733746491719,0.0,0.008648746366078607,0,0,3
32,1920,60.0,0,0,32,0,0,63.37191710612733,1.0,0.012931165365586153,0,0,3
32,1344,42.0,0,0,32,0,0,63.11969902182092,0.0,0.013028835431490287,0,0,3
34,2040,60.0,0,0,33,1,0,67.19446183915228,1.0,0.00976779603091317,0,0,3
34,1428,42.0,0,0,33,1,0,67.17872987907424,0.0,0.009717922083284241,0,0,3
27,1134,42.0,0,0,27,0,0,53.966058144239305,0.0,0.014330796087853625,0,0,3
28,1680,60.0,0,0,28,0,0,54.46847414266096,1.0,0.014618766942858224,0,0,3
36,1512,42.0,0,0,36,0,0,70.37491698045143,0.0,0.005850011468400695,0,0,3
36,2160,60.0,0,0,36,0,0,64.7992182635202,1.0,0.009607686048910834,0,0,3
36,1512,42.0,0,0,36,0,0,71.93554740258719,0.0,0.009033280118466021,0,0,3
36,2160,60.0,0,0,36,0,0,71.79019065926046,1.0,0.009011117689719812,0,0,3
34,1428,42.0,0,0,34,0,0,67.14339940496453,0.0,0.010712878865318937,0,0,3
34,2040,60.0,0,0,34,0,0,66.96381250402071,1.0,0.010788227461192965,0,0,3
30,1800,60.0,0,0,30,0,0,59.78587545844632,1.0,0.013053129134747198,0,0,3
31,1302,42.0,0,0,31,0,0,60.060115811995814,0.0,0.013011685915026104,0,0,3
32,1920,60.0,0,0,32,0,0,63.466250297310985,1.0,0.008833012263752292,0,0,3
32,1344,42.0,0,0,32,0,0,63.45157846864573,0.0,0.008847899361266459,0,0,3
31,1860,60.0,0,0,31,0,0,61.685506138025396,1.0,0.014715445996676818,0,0,3
31,1302,42.0,0,0,31,0,0,61.541596754596924,0.0,0.014787332631769259,0,0,3
33,1980,60.0,0,0,33,0,0,65.76668161809985,1.0,0.0096458412947723,0,0,3
33,1386,42.0,0,0,33,0,0,65.46616322644452,0.0,0.009651489219257306,0,0,3
29,1740,60.0,0,0,29,0,0,56.33740149566336,1.0,0.011267412717321004,0,0,3
29,1218,42.0,0,0,29,0,0,56.31726435702333,0.0,0.01144025548797464,0,0,3
32,1920,60.0,0,0,32,0,0,63.483901483349975,1.0,0.009614462031868552,0,0,3
32,1344,42.0,0,0,32,0,0,63.339827560983665,0.0,0.009470152810051027,0,0,3
32,1920,60.0,0,0,32,0,0,62.61770316690826,1.0,0.010091071194720384,0,0,3
32,1344,42.0,0,0,32,0,0,62.620420145248985,0.0,0.010163933291961967,0,0,3
36,2160,60.0,0,0,36,0,0,70.7708298181082,1.0,0.008153680274737733,0,0,3
36,1512,42.0,0,0,36,0,0,70.73591898170595,0.0,0.00803366516458716,0,0,3
35,2100,60.0,0,0,35,0,0,63.811466627139666,1.0,0.008317853570958052,0,0,3
35,1470,42.0,0,0,35,0,0,63.61725805612855,0.0,0.008513207144290899,0,0,3
32,1920,60.0,0,0,32,0,0,62.54734842659673,1.0,0.01709503720473126,0,0,3
32,1344,42.0,0,0,32,0,0,62.448460304403014,0.0,0.01723849064795465,0,0,3
2,424,212.0,0,2,0,0,1,1.9848464126998249,0.0,0.0,0,0,0
2,424,212.0,0,2,0,0,1,2.000358645844859,0.0,0.0,0,0,0
2,204,102.0,0,0,0,0,0,0.016659334019380176,0.0,0.0,0,0,0
8,480,60.0,0,0,7,1,0,0.21506071140711064,1.0,14.021253590787698,0,0,0
8,336,42.0,0,0,7,1,0,0.2150557892873665,0.0,14.021799850430327,0,0,0
10,5540,554.0,0,10,0,0,1,19.546911751204583,1.0,0.013062995872569339,0,0,0
11,6094,554.0,0,11,0,0,1,20.843164006382512,1.0,0.0077922178843184515,0,0,2
10,5540,554.0,0,10,0,0,1,18.938209651646183,1.0,0.012876176223530244,0,0,0
12,6648,554.0,0,12,0,0,1,22.795398858863376,1.0,0.009942979201585527,0,0,2
12,6648,554.0,0,12,0,0,1,23.4511683732234,1.0,0.008010224587156854,0,0,2
8,4432,554.0,0,8,0,0,1,15.283846629662325,1.0,0.03155968785957226,0,0,0
10,5540,554.0,0,10,0,0,1,19.365857982920126,1.0,0.01166483760329724,0,0,0
10,5540,554.0,0,10,0,0,1,18.724278861714215,1.0,0.01618331041217768,0,0,0
9,4986,554.0,0,9,0,0,1,17.792814007726346,1.0,0.017627696445140447,0,0,0
12,6648,554.0,0,12,0,0,1,23.547785046125572,1.0,0.009504090513472374,0,0,2
12,6648,554.0,0,12,0,0,1,22.91546777575174,1.0,0.014124926873611016,0,0,2
11,6094,554.0,0,11,0,0,1,21.12748888499143,1.0,0.008258685965978438,0,0,2
11,6094,554.0,0,11,0,0,1,21.150152263274503,1.0,0.011423576022855006,0,0,2
10,5540,554.0,0,10,0,0,1,18.884771620685836,1.0,0.013754115986423168,0,0,0
14,7756,554.0,0,14,0,0,1,24.619589174974834,1.0,0.015529425615441758,0,0,2
12,6648,554.0,0,12,0,0,1,23.005293375304927,1.0,0.016449979039777015,0,0,2
14,7756,554.0,0,14,0,0,1,26.46211612185679,1.0,0.009606092234680336,0,0,2
12,6648,554.0,0,12,0,0,1,23.167926292226685,1.0,0.007890948501145946,0,0,2
11,5600,509.09090909090907,0,10,0,1,1,21.70888190939996,1.0,0.017874784645731005,0,0,0
12,6648,554.0,0,12,0,0,1,23.548159626310945,1.0,0.008366990450045329,0,0,2
13,7202,554.0,0,13,0,0,1,23.631858265935136,1.0,0.01583447352746236,0,0,2
13,7202,554.0,0,13,0,0,1,24.29040166111817,1.0,0.010525644914354594,0,0,2
10,5540,554.0,0,10,0,0,1,17.971917165493334,1.0,0.014401522289468451,0,0,0
10,5540,554.0,0,10,0,0,1,17.570274958643306,1.0,0.03479184762809088,0,0,0
10,5540,554.0,0,10,0,0,1,19.800414579488844,1.0,0.0210619659529449,0,0,0
12,6648,554.0,0,12,0,0,1,21.969061869277667,1.0,0.011516189758642404,0,0,2
13,7202,554.0,0,13,0,0,1,24.099974806518482,1.0,0.011491273765011169,0,0,2
10,5540,554.0,0,10,0,0,1,19.61083221236141,1.0,0.013644071681605705,0,0,0
12,6648,554.0,0,12,0,0,1,21.640658167479366,1.0,0.011232978499490237,0,0,2
11,6094,554.0,0,11,0,0,1,20.96634512481692,1.0,0.015943273887071834,0,0,2
9,4986,554.0,0,9,0,0,1,17.71579903275538,1.0,0.027495855959510863,0,0,0
11,6094,554.0,0,11,0,0,1,21.152857679928843,1.0,0.015356794870883308,0,0,2
12,6648,554.0,0,12,0,0,1,23.6422466961594,1.0,0.011948181715836958,0,0,2
10,5540,554.0,0,10,0,0,1,19.92092999397761,1.0,0.01782357040074247,0,0,0
10,5540,554.0,0,10,0,0,1,19.063267827226774,1.0,0.027236775806226476,0,0,0
12,6648,554.0,0,12,0,0,1,23.309847335456297,1.0,0.01566988342501262,0,0,2
2,1180,590.0,0,2,0,0,1,0.00915482231873838,0.5,0.0,0,0,0
2,388,194.0,0,1,0,1,1,0.39593935751270687,0.0,0.0,0,0,0
2,650,325.0,0,1,0,1,1,0.13291499095742879,0.0,0.0,0,0,0
7,733,104.71428571428571,0,2,0,0,2,13.410112898407876,0.0,0.16116727774993259,0,0,0
2,120,60.0,0,0,0,1,0,0.49997556329000603,0.0,0.0,0,0,0
2,84,42.0,0,0,0,2,0,0.025815940716690466,0.0,0.0,0,0,0
13,6708,516.0,0,12,0,1,1,24.60699534991191,1.0,0.011269416458964572,0,0,2
11,6094,554.0,0,11,0,0,1,20.421892608478185,1.0,0.015855600629795474,0,0,2
11,6094,554.0,0,11,0,0,1,21.052092097938473,1.0,0.010201365941794603,0,0,2
12,6648,554.0,0,12,0,0,1,21.83729599522398,1.0,0.013794268197545824,0,0,2
11,6094,554.0,0,11,0,0,1,21.30094885631235,1.0,0.013965780317812948,0,0,2
11,6094,554.0,0,11,0,0,1,20.496995911027078,1.0,0.01886306495403534,0,0,2
11,6094,554.0,0,11,0,0,1,19.540945168695416,1.0,0.01087472653922766,0,0,0
11,6094,554.0,0,11,0,0,1,21.516955254841825,1.0,0.010115908887076301,0,0,2
13,7202,554.0,0,13,0,0,1,23.62049491058158,1.0,0.012079874358494929,0,0,2
11,6094,554.0,0,11,0,0,1,21.07420887232332,1.0,0.009464364497818706,0,0,2
10,5540,554.0,0,10,0,0,1,19.378214164105962,1.0,0.01919147604272089,0,0,0
12,6648,554.0,0,12,0,0,1,22.766630902258225,1.0,0.013290787628296531,0,0,2
13,7202,554.0,0,13,0,0,1,18.17277314509302,1.0,0.0503612187245587,0,0,0
11,6094,554.0,0,11,0,0,1,20.605859654137486,1.0,0.016826751568082304,0,0,2
11,6094,554.0,0,11,0,0,1,21.264908070298993,1.0,0.014338961704791622,0,0,2
13,7202,554.0,0,13,0,0,1,23.95513164658176,1.0,0.010570897682396605,0,0,2
12,6648,554.0,0,12,0,0,1,22.181424271403955,1.0,0.012244778004560444,0,0,2
2,424,212.0,0,2,0,0,1,1.990092014919389,0.0,0.0,0,0,0
2,424,212.0,0,2,0,0,1,1.9987952817744432,0.0,0.0,0,0,0
5,2276,455.2,0,4,0,1,1,0.23173161779355025,1.0,10.68436343902999,0,0,0
10,5540,554.0,0,10,0,0,1,19.62353062270017,1.0,0.016111753059650347,0,0,0
11,6094,554.0,0,11,0,0,1,20.170150742740578,1.0,0.013124775360966245,0,0,2
12,6648,554.0,0,12,0,0,1,22.652923832769016,1.0,0.010466435707539136,0,0,2
11,6094,554.0,0,11,0,0,1,21.478290501524143,1.0,0.014534246340903214,0,0,2
14,7756,554.0,0,14,0,0,1,26.409096346907514,1.0,0.008852686984488533,0,0,2
10,5540,554.0,0,10,0,0,1,19.73125290490357,1.0,0.014542041793442642,0,0,0
10,5540,554.0,0,10,0,0,1,18.713134695804214,1.0,0.02145875698069112,0,0,0
10,5540,554.0,0,10,0,0,1,19.317791483378187,1.0,0.018015502146177486,0,0,0
9,4986,554.0,0,9,0,0,1,17.8102500831566,1.0,0.01980046519494481,0,0,0
10,5540,554.0,0,10,0,0,1,19.067037554431902,1.0,0.02356820652907754,0,0,0
10,5540,554.0,0,10,0,0,1,19.645037926601077,1.0,0.01943591131441011,0,0,0
12,6648,554.0,0,12,0,0,1,22.730090258038818,1.0,0.012861717336087326,0,0,2
10,5540,554.0,0,10,0,0,1,19.906870694929147,1.0,0.017542702086255656,0,0,0
11,6094,554.0,0,11,0,0,1,21.339766775391343,1.0,0.010941242212607115,0,0,2
11,6094,554.0,0,11,0,0,1,21.3679241307029,1.0,0.011880985550077027,0,0,2
12,6648,554.0,0,12,0,0,1,23.460765915555196,1.0,0.007732081539252627,0,0,2
12,6648,554.0,0,12,0,0,1,23.369731593514636,1.0,0.01131495865008872,0,0,2
12,6648,554.0,0,12,0,0,1,23.169835362833357,1.0,0.00852723282979761,0,0,2
4,1722,430.5,0,3,0,1,1,1.167609887329915,1.0,1.889472770135694,0,0,0
2,84,42.0,0,0,0,2,0,0.14542476286672731,0.0,0.0,0,0,0
12,6648,554.0,0,12,0,0,1,21.97329151574075,1.0,0.018997917176373166,0,0,2
10,5540,554.0,0,10,0,0,1,19.599038529832864,1.0,0.014825673516508087,0,0,0
13,7202,554.0,0,13,0,0,1,25.053910110759094,1.0,0.010447001914369248,0,0,2
12,6648,554.0,0,12,0,0,1,21.06600101455026,1.0,0.015074875248594305,0,0,2
10,5540,554.0,0,10,0,0,1,19.378590196548608,1.0,0.01602889549761703,0,0,0
11,6094,554.0,0,11,0,0,1,21.56806321760362,1.0,0.01174062247262563,0,0,2
10,5540,554.0,0,10,0,0,1,19.346697300561033,1.0,0.021387396578125,0,0,0
11,6094,554.0,0,11,0,0,1,20.26572023438255,1.0,0.014938638301140892,0,0,2
12,6648,554.0,0,12,0,0,1,21.97453866112948,1.0,0.007480257320489473,0,0,2
11,6094,554.0,0,11,0,0,1,21.708381404435276,1.0,0.006724004497151208,0,0,2
11,6094,554.0,0,11,0,0,1,20.40868555898423,1.0,0.00962314144634833,0,0,2
11,6094,554.0,0,11,0,0,1,21.07107123382015,1.0,0.01459264488859235,0,0,2
11,6094,554.0,0,11,0,0,1,20.643042281299344,1.0,0.009891791852080249,0,0,2
13,7202,554.0,0,13,0,0,1,24.98242990380157,1.0,0.008771305050018429,0,0,2
11,6094,554.0,0,11,0,0,1,21.067193787788085,1.0,0.00715703433949071,0,0,2
12,6648,554.0,0,12,0,0,1,23.61532445023326,1.0,0.01020270307180386,0,0,2
11,6094,554.0,0,11,0,0,1,20.65304996947076,1.0,0.010262662662035349,0,0,2
2,650,325.0,0,1,0,1,1,0.035184277951890094,0.5,0.0,0,0,0
9,4492,499.1111111111111,0,8,0,1,1,1.8569886850259716,1.0,1.5589006611809946,0,0,0
2,366,183.0,0,1,0,1,1,0.5425909491936757,0.0,0.0,0,0,0
11,6094,554.0,0,11,0,0,1,20.996066310249983,1.0,0.015078359455259501,0,0,2
13,7202,554.0,0,13,0,0,1,25.323617408040068,1.0,0.009438983611294692,0,0,2
10,5540,554.0,0,10,0,0,1,19.864952740089674,1.0,0.01174803988750354,0,0,0
9,4986,554.0,0,9,0,0,1,17.850448427736602,1.0,0.014553053449551566,0,0,0
9,4986,554.0,0,9,0,0,1,17.43332097180972,1.0,0.03848039878144072,0,0,0
13,7202,554.0,0,13,0,0,1,23.69827032811046,1.0,0.018395505095038723,0,0,2
13,7202,554.0,0,13,0,0,1,25.815977550316013,1.0,0.007612872215873805,0,0,2
11,6094,554.0,0,11,0,0,1,20.319844126284487,1.0,0.007048275841848037,0,0,2
10,5540,554.0,0,10,0,0,1,18.91447614666901,1.0,0.011938310201798618,0,0,0
11,6094,554.0,0,11,0,0,1,19.182770269567946,1.0,0.01549525406630461,0,0,0
9,4986,554.0,0,9,0,0,1,16.529095904806734,1.0,0.04622982636065565,0,0,0
9,4986,554.0,0,9,0,0,1,16.216263029290772,1.0,0.03067303192785912,0,0,0
11,6094,554.0,0,11,0,0,1,21.52194371039331,1.0,0.013100323526846659,0,0,2
11,6094,554.0,0,11,0,0,1,20.108920436616206,1.0,0.012369698578378456,0,0,2
11,6094,554.0,0,11,0,0,1,21.231714663197486,1.0,0.009315729242221389,0,0,2
10,5540,554.0,0,10,0,0,1,19.6308231196331,1.0,0.014981506908998632,0,0,0
11,6094,554.0,0,11,0,0,1,20.74030332754034,1.0,0.011030993760578109,0,0,2
10,5540,554.0,0,10,0,0,1,18.28434321505607,1.0,0.018458116940913864,0,0,0
9,4492,499.1111111111111,0,8,0,1,1,2.842554839801799,1.0,1.0070243334136937,0,0,0
2,84,42.0,0,0,0,2,0,0.16171495806222305,0.0,0.0,0,0,0
12,6648,554.0,0,12,0,0,1,23.28132850483998,1.0,0.012541347740956454,0,0,2
10,5540,554.0,0,10,0,0,1,19.24759915764587,1.0,0.018732034889803302,0,0,0
9,4986,554.0,0,9,0,0,1,16.1521493561174,1.0,0.020486370648005545,0,0,0
13,7202,554.0,0,13,0,0,1,22.85922609926747,1.0,0.01884064725197902,0,0,2
8,4432,554.0,0,8,0,0,1,15.206243751761743,1.0,0.029979368337421066,0,0,0
11,6094,554.0,0,11,0,0,1,21.60042622800389,1.0,0.015018903442926433,0,0,2
11,6094,554.0,0,11,0,0,1,20.96665001901831,1.0,0.016306047911612404,0,0,2
12,6648,554.0,0,12,0,0,1,23.86765055261784,1.0,0.007755828407128387,0,0,2
13,7202,554.0,0,13,0,0,1,23.27407827295482,1.0,0.021107602886332365,0,0,2
11,6094,554.0,0,11,0,0,1,20.774343154811085,1.0,0.03504083307634713,0,0,2
13,7202,554.0,0,13,0,0,1,22.94093774100186,1.0,0.010384890858807394,0,0,2
12,6648,554.0,0,12,0,0,1,22.81951051871089,1.0,0.009840533840254139,0,0,2
10,5540,554.0,0,10,0,0,1,19.579578402031945,1.0,0.010467050179501504,0,0,0
10,5540,554.0,0,10,0,0,1,17.823755635918598,1.0,0.02235128453574655,0,0,0
11,6094,554.0,0,11,0,0,1,19.783307570102075,1.0,0.018105636648893173,0,0,0
10,5540,554.0,0,10,0,0,1,19.968616219016134,1.0,0.013180076690064876,0,0,0
12,6648,554.0,0,12,0,0,1,20.971825839126822,1.0,0.01590733346217531,0,0,2
11,6094,554.0,0,11,0,0,1,21.498146412016542,1.0,0.012050620021413945,0,0,2
21,882,42.0,0,0,0,21,0,40.27268254766586,1.0,0.025939515288821633,0,0,4
20,840,42.0,0,0,0,20,0,34.780774276365214,1.0,0.030719198771741982,0,0,4
20,840,42.0,0,0,0,20,0,38.22924124466627,1.0,0.02613167814530641,0,0,4
20,840,42.0,0,0,0,20,0,36.15773076253317,1.0,0.029249537812360088,0,0,4
2,424,212.0,0,2,0,0,1,1.989439752898566,0.0,0.0,0,0,0
20,840,42.0,0,0,0,20,0,38.848720025600876,1.0,0.025650796173484845,0,0,4
20,840,42.0,0,0,0,20,0,35.032655936848904,1.0,0.030997051415242845,0,0,4
20,840,42.0,0,0,0,20,0,38.967265781342036,1.0,0.025409981888067045,0,0,4
2,424,212.0,0,2,0,0,1,2.005658377547627,0.0,0.0,0,0,0
20,840,42.0,0,0,0,20,0,36.40896790140604,1.0,0.02814713072790298,0,0,4
2,204,102.0,0,0,0,0,0,0.016658992196713553,0.0,0.0,0,0,0
20,840,42.0,0,0,0,20,0,37.90667986767063,1.0,0.02610440813095312,0,0,4
20,840,42.0,0,0,0,20,0,36.358469916933764,1.0,0.028278136177904967,0,0,4
20,840,42.0,0,0,0,20,0,37.97444470700503,1.0,0.025961194700905948,0,0,4
20,840,42.0,0,0,0,20,0,35.88030840799301,1.0,0.028885964637300962,0,0,4
20,840,42.0,0,0,0,20,0,38.43633904368816,1.0,0.025552990566686695,0,0,4
20,840,42.0,0,0,0,20,0,36.0904501901409,1.0,0.028444539892059983,0,0,4
20,840,42.0,0,0,0,20,0,38.771439333889504,1.0,0.025286376552770717,0,0,4
20,840,42.0,0,0,0,20,0,36.563761174174815,1.0,0.027695258447893036,0,0,4
20,840,42.0,0,0,0,20,0,38.30407615693853,1.0,0.025517404685433703,0,0,4
20,840,42.0,0,0,0,20,0,36.062879335679455,1.0,0.02830682538494847,0,0,4
20,840,42.0,0,0,0,20,0,38.32512868917732,1.0,0.025776059304927698,0,0,4
20,840,42.0,0,0,0,20,0,36.266796712705904,1.0,0.027861171696901714,0,0,4
20,840,42.0,0,0,0,20,0,38.74391610342416,1.0,0.02530290169634028,0,0,4
20,840,42.0,0,0,0,20,0,35.708618698500715,1.0,0.028529295372819147,0,0,4
20,840,42.0,0,0,0,20,0,38.954870329341695,1.0,0.025426981841879606,0,0,4
20,840,42.0,0,0,0,20,0,36.31035921622403,1.0,0.028695622667392576,0,0,4
20,840,42.0,0,0,0,20,0,38.57329613619047,1.0,0.025619089625283142,0,0,4
20,840,42.0,0,0,0,20,0,35.799168758143104,1.0,0.028782694516283,0,0,4
20,840,42.0,0,0,0,20,0,38.392923179443244,1.0,0.025791134232545514,0,0,4
20,840,42.0,0,0,0,20,0,35.81414709974678,1.0,0.02879458411866882,0,0,4
20,840,42.0,0,0,0,20,0,38.32749263706751,1.0,0.025916399106584803,0,0,4
20,840,42.0,0,0,0,20,0,35.3878630283538,1.0,0.02934976987882774,0,0,4
20,840,42.0,0,0,0,20,0,37.85795810202224,1.0,0.026029011603364037,0,0,4
20,840,42.0,0,0,0,20,0,35.123644019113115,1.0,0.029916332657719855,0,0,4
20,840,42.0,0,0,0,20,0,38.18571808345988,1.0,0.026018732145412463,0,0,4
20,840,42.0,0,0,0,20,0,36.09414605538251,1.0,0.028272952427425332,0,0,4
20,840,42.0,0,0,0,20,0,38.507515031440015,1.0,0.026029879472397394,0,0,4
20,840,42.0,0,0,0,20,0,36.55853452216952,1.0,0.02801036238437798,0,0,4
20,840,42.0,0,0,0,20,0,38.406897723178126,1.0,0.02596198088845162,0,0,4
20,840,42.0,0,0,0,20,0,36.22979983061162,1.0,0.028017977891997642,0,0,4
20,840,42.0,0,0,0,20,0,38.33896630318586,1.0,0.02580166396789475,0,0,4
20,840,42.0,0,0,0,20,0,36.599575217408756,1.0,0.0281762637434211,0,0,4
20,840,42.0,0,0,0,20,0,38.690806848717365,1.0,0.025811757384373003,0,0,4
20,840,42.0,0,0,0,20,0,35.089161756924355,1.0,0.030545807820648346,0,0,4
20,840,42.0,0,0,0,20,0,38.25848051686252,1.0,0.025612457224540815,0,0,4
20,840,42.0,0,0,0,20,0,34.86179099651864,1.0,0.030619265971733593,0,0,4
20,840,42.0,0,0,0,20,0,38.27929079839483,1.0,0.02553646836984338,0,0,4
20,840,42.0,0,0,0,20,0,35.852873685051826,1.0,0.029130680545496054,0,0,4
20,840,42.0,0,0,0,20,0,38.72656630866733,1.0,0.025500936501716028,0,0,4
20,840,42.0,0,0,0,20,0,35.37118073329584,1.0,0.030061498155015905,0,0,4
20,840,42.0,0,0,0,20,0,37.94325208179733,1.0,0.02590366741640072,0,0,4
20,840,42.0,0,0,0,20,0,35.81904070170854,1.0,0.028467610726101954,0,0,4
20,840,42.0,0,0,0,20,0,38.253700143372576,1.0,0.02585827681985801,0,0,4
20,840,42.0,0,0,0,20,0,34.955562815444004,1.0,0.03053758967576953,0,0,4
20,840,42.0,0,0,0,20,0,38.579735793034814,1.0,0.02546331120127667,0,0,4
20,840,42.0,0,0,0,20,0,35.38766895775513,1.0,0.02983398649231876,0,0,4
20,840,42.0,0,0,0,20,0,38.987259879495895,1.0,0.025386299776817143,0,0,4
20,840,42.0,0,0,0,20,0,36.029623928327375,1.0,0.028716750903956676,0,0,4
20,840,42.0,0,0,0,20,0,38.21008649484306,1.0,0.026002463561312403,0,0,4
20,840,42.0,0,0,0,20,0,35.10474164230409,1.0,0.03062250132866203,0,0,4
20,840,42.0,0,0,0,20,0,38.51593097754869,1.0,0.025637333699943678,0,0,4
20,840,42.0,0,0,0,20,0,35.72356698747977,1.0,0.02863971431726533,0,0,4
20,840,42.0,0,0,0,20,0,38.82451876683234,1.0,0.025533885884972084,0,0,4
20,840,42.0,0,0,0,20,0,34.86528296271913,1.0,0.030372469103254498,0,0,4
20,840,42.0,0,0,0,20,0,38.336022784242054,1.0,0.025839261283617344,0,0,4
20,840,42.0,0,0,0,20,0,34.682042305055816,1.0,0.030662826183208997,0,0,4
20,840,42.0,0,0,0,20,0,38.108712806606846,1.0,0.025841952765291023,0,0,4
20,840,42.0,0,0,0,20,0,36.083495320196306,1.0,0.0280575383244825,0,0,4
20,840,42.0,0,0,0,20,0,38.61066899136248,1.0,0.025586399878242534,0,0,4
20,840,42.0,0,0,0,20,0,34.55392501336664,1.0,0.03213274313845469,0,0,4
20,840,42.0,0,0,0,20,0,38.66448499486078,1.0,0.02580031819450098,0,0,4
20,840,42.0,0,0,0,20,0,34.87051497623298,1.0,0.030978336085136535,0,0,4
20,840,42.0,0,0,0,20,0,38.23535739354768,1.0,0.025803480590694622,0,0,4
20,840,42.0,0,0,0,20,0,35.2391894565669,1.0,0.02945051478914224,0,0,4
20,840,42.0,0,0,0,20,0,38.46676039623211,1.0,0.02560412700226883,0,0,4
20,840,42.0,0,0,0,20,0,36.50320467771112,1.0,0.028209538132221875,0,0,4
20,840,42.0,0,0,0,20,0,38.46347976641136,1.0,0.02602897307112883,0,0,4
20,840,42.0,0,0,0,20,0,35.63058333418283,1.0,0.029888396474021077,0,0,4
20,840,42.0,0,0,0,20,0,38.96393542525579,1.0,0.025024593160012203,0,0,4
20,840,42.0,0,0,0,20,0,36.013258856374264,1.0,0.02881142571145883,0,0,4
20,840,42.0,0,0,0,20,0,38.95004095308318,1.0,0.025626654315944578,0,0,4
20,840,42.0,0,0,0,20,0,35.46792664235505,1.0,0.03038029819382453,0,0,4
20,840,42.0,0,0,0,20,0,38.793242103987765,1.0,0.025714279937917254,0,0,4
20,840,42.0,0,0,0,20,0,36.47252584805085,1.0,0.028044812984273745,0,0,4
20,840,42.0,0,0,0,20,0,38.28869077504788,1.0,0.02625072830458942,0,0,4
20,840,42.0,0,0,0,20,0,36.04388200738013,1.0,0.028334107458829794,0,0,4
20,840,42.0,0,0,0,20,0,38.77255039534689,1.0,0.025731256665949803,0,0,4
20,840,42.0,0,0,0,20,0,35.640256635434845,1.0,0.029354874838668416,0,0,4
20,840,42.0,0,0,0,20,0,38.98639014424105,1.0,0.025695878858346163,0,0,4
18,756,42.0,0,0,0,18,0,32.90712687625939,1.0,0.029997200591573202,0,0,4
2,614,307.0,0,1,0,1,1,0.014096197000542323,1.0,0.0,0,0,0
2,84,42.0,0,0,0,2,0,0.044236995636385196,0.5,0.0,0,0,0
36,2160,60.0,0,0,36,0,0,71.72079820796498,1.0,0.005432692045842463,0,0,3
36,1512,42.0,0,0,36,0,0,71.54713977178068,0.0,0.005444440817786702,0,0,3
31,1860,60.0,0,0,31,0,0,60.877548144295,1.0,0.011215245569427594,0,0,3
31,1302,42.0,0,0,31,0,0,60.76326596991545,0.0,0.010976764529754969,0,0,3
31,1860,60.0,0,0,31,0,0,61.84808945237675,1.0,0.00865332966521323,0,0,3
31,1302,42.0,0,0,31,0,0,61.782260566783386,0.0,0.008718362340478403,0,0,3
24,1440,60.0,0,0,24,0,0,47.01965409502741,1.0,0.022533254357752427,0,0,3
24,1008,42.0,0,0,24,0,0,46.99570488448007,0.0,0.022543996174786196,0,0,3
